##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	RS10252.pair1.truncated.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	70792594
Sequences flagged as poor quality	0
Sequence length	15-36
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	37.0	37.0	37.0	37.0	37.0	37.0
2	36.33732856292849	37.0	37.0	37.0	37.0	37.0
3	36.32722555695586	37.0	37.0	37.0	37.0	37.0
4	36.291919533277735	37.0	37.0	37.0	37.0	37.0
5	36.32696338263859	37.0	37.0	37.0	37.0	37.0
6	36.29849797564982	37.0	37.0	37.0	37.0	37.0
7	36.31759858947957	37.0	37.0	37.0	37.0	37.0
8	36.2927707946399	37.0	37.0	37.0	37.0	37.0
9	36.29138341787561	37.0	37.0	37.0	37.0	37.0
10	36.27203026350468	37.0	37.0	37.0	37.0	37.0
11	36.260334746315415	37.0	37.0	37.0	37.0	37.0
12	36.21146765719589	37.0	37.0	37.0	37.0	37.0
13	36.20528921429267	37.0	37.0	37.0	37.0	37.0
14	36.189862007316755	37.0	37.0	37.0	37.0	37.0
15	36.18342444126288	37.0	37.0	37.0	37.0	37.0
16	36.1691444612762	37.0	37.0	37.0	37.0	37.0
17	36.17103066065738	37.0	37.0	37.0	37.0	37.0
18	36.14637719877343	37.0	37.0	37.0	37.0	37.0
19	36.143278051893525	37.0	37.0	37.0	37.0	37.0
20	36.146157415111055	37.0	37.0	37.0	37.0	37.0
21	36.142846813567836	37.0	37.0	37.0	37.0	37.0
22	36.14310645112677	37.0	37.0	37.0	37.0	37.0
23	36.147858375738515	37.0	37.0	37.0	37.0	37.0
24	36.143848033726286	37.0	37.0	37.0	37.0	37.0
25	36.11212570362296	37.0	37.0	37.0	37.0	37.0
26	36.10101305407873	37.0	37.0	37.0	37.0	37.0
27	36.090625688784954	37.0	37.0	37.0	37.0	37.0
28	36.06353866895161	37.0	37.0	37.0	37.0	37.0
29	36.05952580916387	37.0	37.0	37.0	37.0	37.0
30	36.04244154805205	37.0	37.0	37.0	37.0	37.0
31	36.068029993404686	37.0	37.0	37.0	37.0	37.0
32	36.061281319094924	37.0	37.0	37.0	37.0	37.0
33	36.067094319565946	37.0	37.0	37.0	37.0	37.0
34	36.114505418793584	37.0	37.0	37.0	37.0	37.0
35	36.338497495914076	37.0	37.0	37.0	37.0	37.0
36	37.0	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
2107	8	0.03988879267194534
2107	9	0.017671225723219663
2107	10	0.028183862658167413
2107	11	0.02052749340570159
2107	12	0.015219846398238701
2107	13	0.032481584123004836
2107	14	0.03486917376362442
2107	15	0.018395557293885645
2107	16	0.03412028894018704
2107	17	0.04918842476399021
2107	18	0.05696594886185835
2107	19	0.02103771114401809
2107	20	0.05476007621222578
2107	21	0.05130095212407326
2107	22	0.02717751859208306
2107	23	0.03408215289200456
2107	24	0.02735487634259215
2107	25	0.06701925079966031
2107	26	0.024779932298748975
2107	27	0.04219041531531076
2107	28	0.027018979463754533
2107	29	0.06060717513415881
2107	30	0.031208157550615567
2107	31	0.056377835336185456
2107	32	0.04045925804984307
2107	33	0.00927495713576576
2107	34	0.017081709947561308
2107	35	0.03206828810248652
2107	36	0.0
2108	1	0.0
2108	2	0.03224991462015936
2108	3	-0.010083941372172944
2108	4	0.02138903954717364
2108	5	0.002356483927314912
2108	6	0.02849505976038813
2108	7	-0.004316049052349058
2108	8	0.055553124320908864
2108	9	0.02097140663311592
2108	10	0.010413873521898154
2108	11	0.03681943277019428
2108	12	0.04365803967765203
2108	13	-0.02092392549505462
2108	14	0.04758732462284598
2108	15	0.01676228859462725
2108	16	-0.017666772508519557
2108	17	0.047152243845587805
2108	18	-0.02415986294362682
2108	19	0.007643688977474028
2108	20	0.010134294077630557
2108	21	0.01727511294741646
2108	22	0.006438063635691549
2108	23	-0.0024539791796485133
2108	24	-0.0017045762972287548
2108	25	0.046937985447627284
2108	26	0.03290058525056594
2108	27	0.014386530859482605
2108	28	-0.06800409284874576
2108	29	0.044420587687362456
2108	30	0.048115342838151776
2108	31	0.006911915783028633
2108	32	0.0019619842192923898
2108	33	0.04566770552150956
2108	34	0.016699466165682963
2108	35	-0.01746343644905579
2108	36	0.0
2109	1	0.0
2109	2	0.051388148331362515
2109	3	0.04651395197920749
2109	4	0.01948075910252811
2109	5	0.037175379720707724
2109	6	0.03817961036727269
2109	7	0.0300579222028432
2109	8	0.06651198837965921
2109	9	0.029103743510006552
2109	10	0.03604981323298517
2109	11	0.04952715376965244
2109	12	0.04091615264295001
2109	13	0.028678288451402523
2109	14	0.017900730837887124
2109	15	0.023441426577043956
2109	16	0.0390340752753815
2109	17	0.06041596967416751
2109	18	0.051779076907259025
2109	19	0.09388364643948677
2109	20	0.034733748810509724
2109	21	0.04562787394921486
2109	22	0.014489251773767364
2109	23	0.05311645201631876
2109	24	-0.0023605497835177403
2109	25	0.08069126040221164
2109	26	0.03229659605803192
2109	27	0.04489647048584544
2109	28	0.04117838234759574
2109	29	0.020873342132823325
2109	30	0.03673341379943196
2109	31	0.022398964151683742
2109	32	0.021546587427650365
2109	33	0.03197734837748101
2109	34	0.029114918813021973
2109	35	0.05297616866848642
2109	36	0.0
2110	1	0.0
2110	2	0.03982090189072096
2110	3	0.025093219798620225
2110	4	0.024227158559504858
2110	5	0.06007949556639147
2110	6	0.04564556576089984
2110	7	0.04773090132547253
2110	8	0.0732658603149332
2110	9	0.062147117381528005
2110	10	0.04704684933177816
2110	11	0.06708260535410915
2110	12	0.04326359020329562
2110	13	0.08411280793821163
2110	14	0.07057245545493629
2110	15	0.023913546310645017
2110	16	0.038124306164057487
2110	17	0.03903183756555961
2110	18	0.04609391678398822
2110	19	0.0745810186106155
2110	20	0.05080657426019286
2110	21	0.08713668330300806
2110	22	0.04912894164035464
2110	23	0.03575668601609294
2110	24	0.012136879168572534
2110	25	0.07281827959199916
2110	26	0.05090310061076053
2110	27	0.054191775982118884
2110	28	0.03062432788221514
2110	29	0.06491501040718362
2110	30	0.07038270619403164
2110	31	0.024965843327336756
2110	32	0.03851457741752995
2110	33	0.03256747576511998
2110	34	0.006315673281164891
2110	35	0.04220841838100853
2110	36	0.0
2111	1	0.0
2111	2	0.043251565339815556
2111	3	-0.004553732158733226
2111	4	0.008892184178982632
2111	5	0.017133084583015545
2111	6	0.04464414997533339
2111	7	0.03827456761987946
2111	8	0.022715962558429226
2111	9	0.039099344290008275
2111	10	0.05348922717563909
2111	11	0.051084320387133175
2111	12	0.03877334804795396
2111	13	0.054972045059138
2111	14	0.044081960499887884
2111	15	0.0331674489237912
2111	16	0.04673611102096231
2111	17	0.0364327117082226
2111	18	0.04369503296235422
2111	19	0.045656713687229455
2111	20	0.04402208577815969
2111	21	0.032530473727135245
2111	22	0.02104479022194994
2111	23	0.0659437120082913
2111	24	0.027634358957669747
2111	25	0.07293592200005605
2111	26	0.06979118195576461
2111	27	0.05953856384092404
2111	28	0.04126148012526443
2111	29	0.05072720854474255
2111	30	0.02370811230943559
2111	31	0.03346867277510057
2111	32	0.062290164076642895
2111	33	0.06840152027376689
2111	34	0.03191303280241442
2111	35	0.01138642971878312
2111	36	0.0
2112	1	0.0
2112	2	0.06837743358789794
2112	3	0.03573575576032084
2112	4	0.05336619344642202
2112	5	0.01651471729037013
2112	6	0.05886005916236314
2112	7	0.06741825716633087
2112	8	0.060837180920188416
2112	9	0.0838864420870209
2112	10	0.06169355049732417
2112	11	0.026471728796636285
2112	12	0.029020133069153076
2112	13	0.04541348061962225
2112	14	0.06026526386445852
2112	15	0.05817090914455747
2112	16	0.04568183983963792
2112	17	0.06912010462982465
2112	18	0.05684860875437181
2112	19	0.06513966674550176
2112	20	0.06353733501649828
2112	21	0.05422420692133301
2112	22	0.06541176868511656
2112	23	0.04763265523262561
2112	24	0.043596759802397855
2112	25	0.08839594722815036
2112	26	0.038119861769331465
2112	27	0.057407345868440984
2112	28	0.057302278967341636
2112	29	0.07027021086167196
2112	30	0.04442859177540015
2112	31	0.06537864638185908
2112	32	0.07790803282767911
2112	33	0.07965032092343449
2112	34	0.07160080401735058
2112	35	0.010125332367877604
2112	36	0.0
2113	1	0.0
2113	2	0.05921558076022393
2113	3	0.021657022154336403
2113	4	0.01637609687334418
2113	5	0.038121117395022
2113	6	0.04408614534997213
2113	7	0.04024802462303967
2113	8	0.05455196134646201
2113	9	0.029601859506207973
2113	10	0.0509560024993263
2113	11	0.019671136869781947
2113	12	0.04679996038814238
2113	13	0.046182637636526636
2113	14	0.021407216993182487
2113	15	0.01675441014404555
2113	16	0.022353740581394277
2113	17	0.03239037897999708
2113	18	0.04664977854285013
2113	19	0.04714866450870403
2113	20	0.0431242996103407
2113	21	0.06436557303452162
2113	22	0.03314250188179102
2113	23	0.01825709835229361
2113	24	0.012669531044160465
2113	25	0.05954780166355533
2113	26	0.06531203987106693
2113	27	0.032755508169529435
2113	28	0.05902950618942526
2113	29	0.020187630962816172
2113	30	0.04033645954892506
2113	31	0.020005864858241296
2113	32	0.01704003978873203
2113	33	0.04347362829204826
2113	34	0.017281188600676956
2113	35	0.03575906879488144
2113	36	0.0
2114	1	0.0
2114	2	0.06352621068904085
2114	3	-0.016243379534117253
2114	4	0.02480923724821338
2114	5	0.02047079888497194
2114	6	0.0393124556755069
2114	7	0.05690120329139603
2114	8	0.00720946466275052
2114	9	0.030750448360613802
2114	10	0.05168480602608838
2114	11	0.016183570111877543
2114	12	0.04644114683760847
2114	13	0.02803266906271773
2114	14	0.0210665235078622
2114	15	0.002114274348244294
2114	16	0.009477004730307215
2114	17	-0.011856524880613506
2114	18	0.03059095814008117
2114	19	0.05246258887219568
2114	20	0.008702696148262135
2114	21	0.041676348487328596
2114	22	0.004480506316575372
2114	23	0.03141325777326642
2114	24	-0.015028073831963695
2114	25	0.04135273281746521
2114	26	0.047536062925487954
2114	27	0.04623408640799198
2114	28	0.051197805617405834
2114	29	0.05394474098483215
2114	30	0.03487231424986703
2114	31	0.00990686388026063
2114	32	0.04636647446557873
2114	33	0.045435203497383725
2114	34	0.043791574303853054
2114	35	0.019550403198508093
2114	36	0.0
2115	1	0.0
2115	2	0.012555741776836271
2115	3	0.010863322188839675
2115	4	0.01638173435047463
2115	5	0.028474760438179203
2115	6	0.03631851867610436
2115	7	0.028757996994691837
2115	8	0.004915711924269317
2115	9	0.0342846850334837
2115	10	0.05771658186304052
2115	11	0.030363919506100956
2115	12	0.032447811959634976
2115	13	0.05093138195099556
2115	14	0.058774354334033774
2115	15	0.05244042088978773
2115	16	0.02481274796615196
2115	17	0.02232102309940842
2115	18	-0.013165468388592672
2115	19	0.049912436812348915
2115	20	0.004977893343699691
2115	21	0.02182447066621762
2115	22	0.01627391176837989
2115	23	0.027797680631834965
2115	24	0.024042327968665234
2115	25	0.024163701085633704
2115	26	0.05712173482411487
2115	27	0.028130454637157243
2115	28	0.04951327078106971
2115	29	0.06797892119254101
2115	30	0.03487889022724033
2115	31	-0.0171097955704127
2115	32	0.02934993024791055
2115	33	0.02094545717835672
2115	34	0.02471154398423181
2115	35	0.05205146345525691
2115	36	0.0
2116	1	0.0
2116	2	0.059953405851373986
2116	3	0.041270830777577316
2116	4	0.07285497224844306
2116	5	0.039162358767782735
2116	6	0.04491938989391997
2116	7	0.04368915503562931
2116	8	0.05141601268553586
2116	9	0.041384050622831126
2116	10	0.01608545069952072
2116	11	0.04404355793169401
2116	12	0.055287281878960925
2116	13	0.038120089386552536
2116	14	0.07780104982873581
2116	15	0.012539363770379452
2116	16	0.005539842989151111
2116	17	0.02177750645838472
2116	18	0.061033444123438585
2116	19	0.07931713498528126
2116	20	0.050066798440234095
2116	21	0.040236386316550465
2116	22	0.025832373822289867
2116	23	0.04854955249928139
2116	24	0.02941602650201247
2116	25	0.05333866777439766
2116	26	0.07218547394922581
2116	27	0.07119578894197076
2116	28	0.05241203225281055
2116	29	0.04659293833510958
2116	30	0.04454107905376503
2116	31	0.029966357577201563
2116	32	0.016296426170391953
2116	33	0.05502253773899923
2116	34	0.04563476114586251
2116	35	0.06573269868484743
2116	36	0.0
2117	1	0.0
2117	2	0.024931692764482705
2117	3	-0.009083120861276939
2117	4	0.002226306116249077
2117	5	-0.0028216842019972432
2117	6	0.06459927625309092
2117	7	0.03539709313052697
2117	8	0.012708989137358628
2117	9	0.05061008539067302
2117	10	0.057570839357282466
2117	11	0.03443606748739825
2117	12	0.0360078776724464
2117	13	0.042573833528827265
2117	14	0.037059703608896655
2117	15	0.02661198119324837
2117	16	-0.020783350243064547
2117	17	0.008324408034361852
2117	18	-0.0029426022819691866
2117	19	0.06657739103523852
2117	20	0.042002019262845636
2117	21	0.024431491920999804
2117	22	0.036624272074753605
2117	23	0.007959971146064504
2117	24	0.04613531798727877
2117	25	0.0656603096689139
2117	26	0.043340040904396915
2117	27	0.031920859911927835
2117	28	0.09369458974116895
2117	29	0.061776981178731205
2117	30	0.06865534485903879
2117	31	-0.012102360194518269
2117	32	0.0356702298613385
2117	33	0.03891181867570026
2117	34	0.07375110545007146
2117	35	0.026504158733061445
2117	36	0.0
2118	1	0.0
2118	2	0.023676132165192598
2118	3	-0.006201356165604466
2118	4	0.034715432150754566
2118	5	0.023654524864440418
2118	6	0.057170410229566926
2118	7	0.03445286597346353
2118	8	0.050622177269836754
2118	9	0.0339539240930975
2118	10	0.048975880720576015
2118	11	0.02769892102676863
2118	12	0.0538975638469239
2118	13	0.0779758132096191
2118	14	0.06139620299286719
2118	15	0.056472738957275226
2118	16	0.03782870856295517
2118	17	7.26102244101412E-4
2118	18	0.007997047539127777
2118	19	0.04943568885411764
2118	20	0.036841700838728286
2118	21	0.04713645776793385
2118	22	0.022803881218358413
2118	23	0.023246360851679526
2118	24	0.021715377734800256
2118	25	0.03627209420833566
2118	26	0.05504176937640182
2118	27	0.04476986028545582
2118	28	0.043446135777202244
2118	29	0.04920038840018748
2118	30	0.03698652853336171
2118	31	0.0058899350022585395
2118	32	0.02794470120672088
2118	33	0.05440786476867032
2118	34	0.0562550746885222
2118	35	0.014494300883256983
2118	36	0.0
2119	1	0.0
2119	2	0.03428720136047758
2119	3	0.012244936554317576
2119	4	0.03932689463732686
2119	5	0.045210620956197545
2119	6	0.05276405352457658
2119	7	0.0581980885843123
2119	8	0.05173173157958644
2119	9	0.026481538227884016
2119	10	0.0629564735678585
2119	11	0.011074405092344364
2119	12	0.06095816639840024
2119	13	0.04326924337280502
2119	14	0.040304369432774934
2119	15	0.013577077456858433
2119	16	0.03775023124894972
2119	17	0.0051555694326950174
2119	18	0.040095818675389694
2119	19	0.044496721833880315
2119	20	0.009780399344712976
2119	21	-0.012854945964313913
2119	22	0.0689788784880534
2119	23	0.039552061762663016
2119	24	0.02144206976545604
2119	25	0.09691875532292471
2119	26	0.07279246615456003
2119	27	0.056988017763146104
2119	28	0.06481813987181084
2119	29	0.06268357919913825
2119	30	0.05206219206802132
2119	31	4.815910763866782E-4
2119	32	0.036348824124345924
2119	33	0.05110518693194166
2119	34	0.06917222909994791
2119	35	0.07209083319990839
2119	36	0.0
2120	1	0.0
2120	2	0.06384500072357469
2120	3	0.013458761050841872
2120	4	0.05196868681196776
2120	5	0.042360844207443904
2120	6	0.06212681614172055
2120	7	0.049655882432396936
2120	8	0.045107191463074514
2120	9	0.012755372802985221
2120	10	0.043673611383738375
2120	11	0.06508431467209874
2120	12	0.058737175580667156
2120	13	0.04572716808909405
2120	14	0.06425990697731265
2120	15	0.03528995566254878
2120	16	0.05696931212872869
2120	17	0.022394856728979562
2120	18	0.03822525859315817
2120	19	0.06043531406777447
2120	20	0.04105735772286323
2120	21	0.03333437063795941
2120	22	0.035531001044411425
2120	23	0.017284340852150137
2120	24	0.029753668235777297
2120	25	0.06961567778572686
2120	26	0.04975596321744291
2120	27	0.05623370608459055
2120	28	0.03685281149710562
2120	29	0.06627358682970907
2120	30	0.01141310456674205
2120	31	0.0017464183274285006
2120	32	0.0450927515860684
2120	33	0.05136054238785448
2120	34	0.044030596447143466
2120	35	0.02032261103632038
2120	36	0.0
2121	1	0.0
2121	2	0.05206630765620446
2121	3	0.0380453099126683
2121	4	0.054093566120691605
2121	5	0.05975523302303998
2121	6	0.11558377396774233
2121	7	0.05443242816226501
2121	8	0.057955084218299646
2121	9	0.07347302365945296
2121	10	0.05001615565154083
2121	11	0.06503211500780282
2121	12	0.0680344867722269
2121	13	0.07145681785674185
2121	14	0.058137404812796944
2121	15	0.04048068186234843
2121	16	0.027922056340798918
2121	17	0.05328052785284143
2121	18	0.047443855637510524
2121	19	0.05088138784272189
2121	20	0.02828558462933728
2121	21	0.014772753138807104
2121	22	0.047909898622357616
2121	23	0.021679730335293357
2121	24	0.03198151878113009
2121	25	0.045130685489418454
2121	26	0.04782762277748276
2121	27	0.04858710870698957
2121	28	0.06665002279233079
2121	29	0.03740271935507167
2121	30	0.08834180118621049
2121	31	0.0439394248496896
2121	32	0.05631613889325138
2121	33	0.06916911976338014
2121	34	0.06204000633325535
2121	35	0.05122123982284421
2121	36	0.0
2122	1	0.0
2122	2	0.04468841212204211
2122	3	0.028038761255359645
2122	4	0.024858074969280608
2122	5	-0.0019520157348011935
2122	6	0.04564381171984877
2122	7	0.01862422832608246
2122	8	0.058147285533372894
2122	9	0.03229346313382564
2122	10	0.05143198380144298
2122	11	0.03523330102979827
2122	12	0.05438859847167521
2122	13	0.07270373764199434
2122	14	0.09391359551557343
2122	15	0.03811829175408832
2122	16	0.014339954762121465
2122	17	0.021115662195569485
2122	18	-0.0036895928450348947
2122	19	0.05926548341975746
2122	20	0.03772201252509433
2122	21	0.05425229453196323
2122	22	0.048334159379948005
2122	23	0.02205291656495234
2122	24	0.02344369285538761
2122	25	0.04731549673564217
2122	26	0.05564783437732501
2122	27	0.07635227184864135
2122	28	0.04289652698142987
2122	29	0.07558543404340412
2122	30	0.049979845615375496
2122	31	0.03057701980505101
2122	32	0.04006222655554126
2122	33	0.04706569790395321
2122	34	0.05123969271199513
2122	35	0.02566809337874787
2122	36	0.0
2123	1	0.0
2123	2	0.03861082700269236
2123	3	0.0058511999624215605
2123	4	0.03827820291358108
2123	5	0.014463902119544514
2123	6	0.06034909026834612
2123	7	0.05114791959691445
2123	8	0.06243177461453797
2123	9	0.07424900945965618
2123	10	0.06330083587690893
2123	11	0.01552466966069943
2123	12	0.03768078366980632
2123	13	0.06068925629124777
2123	14	0.06290788569886274
2123	15	0.04277973986489059
2123	16	-0.016795775236495558
2123	17	0.023630066285903695
2123	18	0.018855436240478696
2123	19	0.04154588994656905
2123	20	0.04383955675297102
2123	21	0.03438613338038721
2123	22	0.0519103640735068
2123	23	0.0457932631211051
2123	24	0.013454094438657194
2123	25	0.05348666681796743
2123	26	0.06358902373725783
2123	27	0.05065400664486219
2123	28	0.0551699944737436
2123	29	0.06968521010585249
2123	30	0.04205056933966489
2123	31	0.030108081433262157
2123	32	0.0718645049945934
2123	33	0.08050803636884041
